,budget,genres,id,popularity,release_date,revenue,title,vote_average,vote_count,profit,release_year
4106,2000000,Documentary,12901,2.2837959999999997,2007-07-27,1431623,No End in Sight,7.2,23,-568377,2007
4107,2000000,Drama,250124,18.224326,2015-08-07,1477002,The Diary of a Teenage Girl,6.8,279,-522998,2015
4108,2000000,Documentary,14284,3.4315900000000004,2007-01-19,0,In the Shadow of the Moon,7.6,31,-2000000,2007
4109,0,Drama,57120,4.749885,2010-09-05,876302,Meek's Cutoff,6.5,77,876302,2010
4110,2000000,History,12228,3.9800720000000003,2005-02-11,653621,Inside Deep Throat,6.8,31,-1346379,2005
4111,0,Drama,22617,1.096355,2000-09-01,0,Dinner Rush,7.1,19,0,2000
4112,0,Comedy,55561,1.196943,1997-01-01,0,Clockwatchers,5.6,13,0,1997
4113,2000000,Comedy,42889,3.125382,2010-09-10,563706,The Virginity Hit,4.6,19,-1436294,2010
4114,2000000,Action,10656,5.261065,1985-04-10,390659,Subway,6.3,86,-1609341,1985
4115,0,Comedy,24363,6.3377349999999995,2005-04-15,0,House of D,6.1,23,0,2005
4116,0,Comedy,13121,7.359286,2007-01-19,0,Teeth,5.2,210,0,2007
4117,2000000,Action,24746,1.8921830000000002,1998-09-18,124494,Six-String Samurai,5.8,36,-1875506,1998
4119,2000000,Drama,12109,3.9114449999999996,2004-09-12,120620,It's All Gone Pete Tong,7.1,52,-1879380,2004
4120,3800000,Comedy,27023,2.559806,2009-06-10,111731,Saint John of Las Vegas,5.9,18,-3688269,2009
4121,0,Comedy,22913,0.744406,1997-08-31,0,24 7: Twenty Four Seven,6.3,10,0,1997
4122,13500000,Drama,273899,5.16023,2015-09-18,187674,Stonewall,5.2,32,-13312326,2015
4123,7000000,Animation,20653,0.25359499999999996,2008-10-24,1100000,Roadside Romeo,6.7,3,-5900000,2008
4124,0,Drama,67373,0.046868,2005-01-01,0,This Thing of Ours,5.0,1,0,2005
4125,0,Adventure,171759,2.952932,2013-03-01,0,The Lost Medallion: The Adventures of Billy Stone,5.6,13,0,2013
4126,0,Comedy,206296,5.563068,2014-11-03,0,The Last Five Years,5.5,143,0,2014
4127,0,Comedy,35219,1.1610340000000001,2009-01-16,0,The Missing Person,6.4,9,0,2009
4128,2000000,Comedy,28260,7.502934,1993-10-01,54207,Return of the Living Dead 3,5.9,88,-1945793,1993
4129,0,Drama,7515,5.350423,2005-02-10,0,London,6.1,96,0,2005
4130,2000000,Drama,13075,4.261508999999999,2006-09-08,622806,Sherrybaby,6.3,41,-1377194,2006
4131,0,Horror,335866,6.752141,2015-10-02,0,Circle,6.0,333,0,2015
4132,0,Horror,13510,20.362373,2008-09-12,3983997,Eden Lake,6.7,406,3983997,2008
4133,0,Thriller,215881,5.099368,2013-09-13,0,Plush,5.4,40,0,2013
4134,0,Horror,18238,6.632891000000001,2009-03-16,0,Lesbian Vampire Killers,5.3,124,0,2009
4135,0,Drama,22600,1.7173759999999998,2008-02-11,0,Gangster's Paradise: Jerusalema,6.8,16,0,2008
4136,0,Thriller,12612,4.922397,2004-05-01,0,Freeze Frame,6.9,18,0,2004
4137,1000000,Thriller,50698,13.222268,2011-09-09,0,Grave Encounters,6.1,381,-1000000,2011
4138,100000,Horror,115210,7.4477139999999995,2012-05-19,95000,Stitches,5.5,92,-5000,2012
4139,2000000,Crime,34335,9.68793,2010-01-01,0,Nine Dead,5.2,84,-2000000,2010
4140,2,Documentary,459488,0.050625,2015-12-12,0,"To Be Frank, Sinatra at 100",0.0,0,-2,2015
4141,2000000,Comedy,11302,5.941852,1971-04-28,11833696,Bananas,6.7,165,9833696,<1980
4142,0,Thriller,119458,0.174311,2012-08-10,0,Supercapitalist,3.5,2,0,2012
4143,0,Action,20406,0.361554,2007-07-07,0,Rockaway,5.8,2,0,2007
4144,2300000,Crime,3766,8.055083999999999,1947-12-24,0,The Lady from Shanghai,7.2,102,-2300000,<1980
4145,2000000,Horror,18616,4.346271,2008-05-01,0,No Man's Land: The Rise of Reeker,4.4,27,-2000000,2008
4146,14000000,Action,18808,3.419685,2002-01-01,0,Highway,5.6,37,-14000000,2002
4147,2000000,Comedy,95755,5.100741,2012-03-10,0,Small Apartments,5.7,50,-2000000,2012
4148,0,Comedy,198062,2.253589,2013-07-09,0,Coffee Town,6.7,45,0,2013
4149,0,Comedy,188652,0.209475,2013-04-26,0,The Ghastly Love of Johnny X,6.6,8,0,2013
4150,0,Comedy,174311,3.613577,2013-09-10,0,All Is Bright,5.3,36,0,2013
4151,0,Mystery,12602,1.296784,1967-10-05,0,The Torture Chamber of Dr. Sadism,6.3,12,0,<1980
4152,7000000,Comedy,153795,4.508290000000001,2013-01-16,0,Straight A's,5.2,46,-7000000,2013
4153,0,Comedy,17768,8.902102000000001,1966-10-16,0,A Funny Thing Happened on the Way to the Forum,6.1,24,0,<1980
4154,0,Documentary,13516,1.619635,2007-09-27,0,Slacker Uprising,5.9,10,0,2007
4155,0,Action,98549,1.002585,2011-03-03,0,The Legend of Hell's Gate: An American Conspiracy,3.9,8,0,2011
4156,0,Science Fiction,312793,1.332804,2015-03-20,0,The Walking Deceased,4.2,35,0,2015
4157,2000000,Thriller,309919,2.00163,2015-08-21,0,The Curse of Downers Grove,4.4,24,-2000000,2015
4158,2000000,Thriller,299553,1.187764,2015-10-02,0,Shark Lake,4.4,19,-2000000,2015
4159,19000000,Crime,21309,6.463806,1986-08-27,0,River's Edge,6.7,59,-19000000,1986
4160,0,Fantasy,32235,1.9802650000000002,2003-01-01,0,Northfork,6.7,24,0,2003
4161,1950000,Thriller,329540,3.6961230000000005,2015-04-10,0,The Marine 4: Moving Target,5.8,49,-1950000,2015
4162,1987650,Drama,26388,32.841229,2010-09-24,19152480,Buried,6.6,827,17164830,2010
4163,0,Drama,49020,8.518866000000001,2011-03-18,864659,Submarine,7.4,443,864659,2011
4164,0,Documentary,159037,4.892203,2013-06-07,0,The Square,7.8,55,0,2013
4165,0,Drama,12838,4.665026,2006-07-21,0,One to Another,5.8,12,0,2006
4166,0,Drama,157293,1.294967,2013-02-07,222000,ABCD (Any Body Can Dance),5.6,10,222000,2013
4167,0,Thriller,14048,14.331992000000001,2008-07-25,2957978,Man on Wire,7.5,275,2957978,2008
4168,0,Drama,356987,3.068463,2015-08-30,0,Abandoned,5.8,27,0,2015
4169,1900000,Drama,295886,1.367751,2015-04-24,0,Brotherly Love,6.9,21,-1900000,2015
4170,1800000,Horror,38358,14.838985999999998,2010-08-27,67738090,The Last Exorcism,5.6,328,65938090,2010
4171,0,Drama,33511,1.950959,2009-12-25,0,Nowhere Boy,7.2,244,0,2009
4172,1800000,Drama,702,14.884756,1951-09-18,8000000,A Streetcar Named Desire,7.6,281,6200000,<1980
4173,1800000,Drama,935,41.996783,1964-01-29,9440272,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8.0,1442,7640272,<1980
4174,1800000,Drama,542,2.1794279999999997,2002-10-01,0,The Crime of Padre Amaro,6.2,36,-1800000,2002
4175,1800000,Drama,84175,12.471239,2012-06-29,21107746,Beasts of the Southern Wild,6.8,403,19307746,2012
4176,1700000,Action,1705,13.315382999999999,1973-06-15,8844595,Battle for the Planet of the Apes,5.5,215,7144595,<1980
4177,0,Drama,62677,3.363321,2001-03-01,0,Songcatcher,5.6,9,0,2001
4178,2000000,Drama,50875,1.6991009999999998,2011-08-26,841733,Higher Ground,5.3,14,-1158267,2011
4179,0,Comedy,260778,0.320387,2015-08-14,0,Vaalu,6.7,5,0,2015
4180,0,Comedy,58492,0.692497,2011-04-22,621951,The Greatest Movie Ever Sold,6.4,88,621951,2011
4181,0,Comedy,44562,0.023436000000000002,1993-06-04,0,Ed and His Dead Mother,5.5,12,0,1993
4182,0,Adventure,37232,0.749699,2003-09-09,0,Travellers and Magicians,6.8,9,0,2003
4183,1800000,Western,4929,11.756943,1968-07-31,6800000,Hang 'em High,6.7,192,5000000,<1980
4184,0,Crime,36334,0.225627,1952-03-14,0,Deadline - U.S.A.,6.9,17,0,<1980
4185,0,Horror,9783,6.833164,2007-06-15,0,Sublime,5.3,33,0,2007
4186,0,Thriller,386826,0.060127,2016-03-04,0,A Beginner's Guide to Snuff,0.0,0,0,2016
4187,1800000,Action,205126,1.9594049999999998,2013-06-27,0,Independence Daysaster,4.2,22,-1800000,2013
4188,1800000,Comedy,98557,0.21544000000000002,2012-02-03,0,Dysfunctional Friends,5.0,4,-1800000,2012
4189,1530000,Action,104,27.36562,1998-08-20,7267585,Run Lola Run,7.2,664,5737585,1998
4190,500000,Drama,10894,8.650779,2002-01-13,150277,May,6.3,152,-349723,2002
4191,1493619,Adventure,246449,2.492747,2013-12-29,0,Against the Wild,4.9,19,-1493619,2013
4192,0,Drama,32579,2.7564349999999997,2008-03-20,23311391,Under the Same Moon,7.0,28,23311391,2008
4193,1700000,Action,1688,18.828682999999998,1972-06-29,9700000,Conquest of the Planet of the Apes,6.1,236,8000000,<1980
4194,1700000,Drama,1999,6.9796380000000005,2001-11-23,0,In the Bedroom,6.4,89,-1700000,2001
4195,2000000,Thriller,43947,26.281839,2010-06-17,572809,I Spit on Your Grave,6.3,519,-1427191,2010
4196,1700000,Comedy,24066,2.079125,1999-12-03,1943649,"Happy, Texas",5.5,39,243649,1999
4197,0,Drama,9709,3.939753,2004-08-20,0,My Summer of Love,6.0,59,0,2004
4198,1000000,Drama,191714,14.017809,2013-09-19,4235151,The Lunchbox,7.3,221,3235151,2013
4199,0,Drama,25312,3.677831,2005-08-05,0,Yes,5.9,7,0,2005
4200,1644736,Comedy,34106,3.426314,1938-08-23,7433101,You Can't Take It With You,7.2,79,5788365,<1980
4201,1650000,War,11426,6.915201,1953-08-04,30500000,From Here to Eternity,7.2,133,28850000,<1980
4202,1600000,Western,13909,8.535178,1949-10-22,5400000,She Wore a Yellow Ribbon,7.1,61,3800000,<1980
4203,0,Drama,206284,2.160586,2013-10-04,0,Grace Unplugged,6.0,24,0,2013
4204,0,Comedy,27455,0.796009,1999-04-09,6033999,Foolish,6.3,3,6033999,1999
4205,0,Drama,66468,0.13455999999999999,2010-10-15,2592808,N-Secure,4.3,4,2592808,2010
4206,0,Drama,7973,4.554574,2007-07-01,0,Caramel,6.8,52,0,2007
4207,0,Thriller,283686,3.215465,2014-08-27,0,Out of the Dark,4.6,55,0,2014
4208,0,Drama,15976,1.4943600000000001,2006-06-06,0,The Bubble,7.6,20,0,2006
4209,1600000,Crime,592,20.810292,1974-04-07,4420000,The Conversation,7.5,372,2820000,<1980
4210,0,Romance,74084,0.122704,2006-12-07,0,Dil Jo Bhi Kahey...,0.0,0,0,2006
4211,0,Crime,1651,3.654018,1969-06-18,0,Mississippi Mermaid,6.7,32,0,<1980
4212,0,Drama,25428,3.313339,2003-10-05,0,I Love Your Work,6.5,2,0,2003
4213,0,Horror,298584,5.379319000000001,2016-02-12,0,Cabin Fever,4.4,111,0,2016
4214,2000000,Comedy,10758,9.672989999999999,2007-05-25,22179430,Waitress,6.7,129,20179430,2007
4215,1500000,Action,11690,17.49699,1988-02-26,11806119,Bloodsport,6.6,363,10306119,1988
4216,1500000,Comedy,3083,12.2624,1939-10-19,9600000,Mr. Smith Goes to Washington,7.9,241,8100000,<1980
4217,1500000,Drama,9344,13.291991000000001,1995-07-28,7412216,Kids,6.8,279,5912216,1995
4218,1500000,Comedy,10707,13.788054,2005-10-05,11098131,The Squid and the Whale,6.9,226,9598131,2005
4219,1000000,Comedy,15647,3.990215,2001-04-21,10013424,Kissing Jessica Stein,5.9,48,9013424,2001
4220,17000000,Action,308529,6.526587999999999,2016-07-14,0,Kickboxer: Vengeance,4.5,99,-17000000,2016
4221,1500000,Drama,4174,11.145914999999999,1945-12-28,7000000,Spellbound,7.3,160,5500000,<1980
4222,0,Drama,20156,5.446832,1994-09-24,0,Exotica,6.5,64,0,1994
4223,1500000,Romance,9464,10.009994,1998-01-20,2375097,Buffalo '66,7.1,166,875097,1998
4224,1500000,Horror,49018,58.594852,2010-09-13,97009150,Insidious,6.8,1737,95509150,2010
4225,1500000,Comedy,13820,11.353439999999999,1984-02-20,2300000,Repo Man,6.7,144,800000,1984
4226,1500000,Crime,18079,8.589355,2000-08-31,0,Nine Queens,7.4,153,-1500000,2000
4227,0,Documentary,127918,2.828303,2012-07-09,0,The Gatekeepers,6.5,39,0,2012
4228,1500000,Drama,17113,3.618646,2005-03-25,712294,The Ballad of Jack and Rose,6.5,43,-787706,2005
4229,1500000,Comedy,129139,15.017068,2013-07-24,3566225,The To Do List,5.5,342,2066225,2013
4230,1500000,Action,507,5.817519,1993-10-01,418961,Killing Zoe,6.1,111,-1081039,1993
4231,1500000,Drama,4012,9.856826,2001-01-19,416925,The Believer,6.8,151,-1083075,2001
4232,0,Drama,14054,4.262373999999999,2008-03-07,414404,Snow Angels,6.5,48,414404,2008
4233,0,Thriller,323271,0.061239999999999996,2015-08-28,0,Unsullied,3.0,1,0,2015
4234,1500000,Horror,10972,11.064228,2001-08-10,373967,Session 9,6.2,251,-1126033,2001
4235,0,Comedy,13066,1.7423830000000002,2006-01-01,0,I Want Someone to Eat Cheese With,5.7,12,0,2006
4236,0,Drama,66025,0.414754,2011-02-11,330048,Mooz-lum,4.5,3,330048,2011
4237,0,Comedy,11908,12.677016,2006-04-27,0,Hatchet,5.7,159,0,2006
4238,1,Drama,3082,28.27648,1936-02-05,8500000,Modern Times,8.1,856,8499999,<1980
4239,0,Drama,39541,0.87066,2002-03-22,0,Stolen Summer,6.4,9,0,2002
4240,1500000,Comedy,1961,7.5591,2007-10-01,173066,My Name Is Bruce,5.9,107,-1326934,2007
4241,1500000,Comedy,51820,2.0281700000000003,2005-01-13,0,The Salon,3.5,1,-1500000,2005
4242,1500000,Comedy,291362,0.8590139999999999,2015-03-06,0,Road Hard,6.6,8,-1500000,2015
4243,1500000,Drama,30082,0.071377,2005-12-07,0,Forty Shades of Blue,6.0,2,-1500000,2005
4244,1200000,Drama,72913,0.193172,2010-07-14,0,Amigo,6.0,2,-1200000,2010
4245,1500000,Horror,23963,4.680206,2009-03-06,32000,Pontypool,6.6,183,-1468000,2009
4246,2000000,Drama,29406,1.20173,2008-04-24,0,Trucker,6.8,16,-2000000,2008
4247,1,Romance,361505,0.094105,2015-07-07,0,Me You and Five Bucks,10.0,2,-1,2015
4248,1500000,Horror,104755,14.504326,2012-09-10,1165882,The Lords of Salem,5.1,242,-334118,2012
4249,0,Horror,253306,10.322858,2014-09-04,0,Housebound,6.5,358,0,2014
4250,0,Documentary,29595,1.404175,2005-11-04,0,Wal-Mart: The High Cost of Low Price,6.9,24,0,2005
4251,1,Comedy,46729,0.077876,2005-10-01,0,Fetching Cody,6.8,6,-1,2005
4252,0,Drama,294600,0.35819,2013-01-01,0,Last I Heard,6.0,1,0,2013
4253,9000000,Comedy,137347,9.159265,2013-11-29,0,Closer to the Moon,6.4,13,-9000000,2013
4254,0,Science Fiction,290370,1.8936970000000002,2014-09-27,1500000,Mutant World,2.6,9,1500000,2014
4255,0,Comedy,426469,0.71087,2017-02-03,0,Growing Up Smith,7.4,7,0,2017
4256,0,Thriller,356841,1.105357,2015-07-03,0,Checkmate,4.2,13,0,2015
4257,1500000,Drama,301325,2.815228,2015-11-20,0,#Horror,3.3,52,-1500000,2015
4258,0,Action,347755,0.446858,2016-01-28,0,Wind Walkers,7.5,6,0,2016
4259,1488423,Fantasy,408,80.171283,1937-12-20,184925486,Snow White and the Seven Dwarfs,6.9,1914,183437063,<1980
4260,1400000,Drama,44413,0.6848810000000001,2004-05-06,0,The Holy Girl,6.8,10,-1400000,2004
4261,1455000,Western,39209,3.598457,1968-11-06,2620000,Shalako,5.4,12,1165000,<1980
4262,1,Adventure,48463,1.452152,2004-12-17,0,Incident at Loch Ness,5.9,18,-1,2004
4263,2000000,Drama,394047,1.193219,2016-07-08,0,The Dog Lover,5.3,6,-2000000,2016
4264,3150000,Horror,312791,8.039223,2014-10-16,0,GirlHouse,5.2,97,-3150000,2014
4265,0,Drama,266034,2.486992,2014-05-16,0,The Blue Room,6.2,32,0,2014
4266,0,Thriller,280381,0.43049,2014-01-11,0,House at the End of the Drive,0.0,0,0,2014
4267,1377800,Family,2661,9.815394,1966-07-30,0,Batman,6.1,203,-1377800,<1980
4268,1350000,Comedy,100,16.032594,1998-03-05,3897569,"Lock, Stock and Two Smoking Barrels",7.5,1648,2547569,1998
4269,0,Western,218500,0.592821,1983-08-19,0,The Ballad of Gregorio Cortez,0.0,0,0,1983
4270,1300000,Drama,309,10.240917,1998-05-20,0,The Celebration,7.7,207,-1300000,1998
4271,0,Comedy,27845,3.443916,1996-10-11,0,Trees Lounge,6.7,51,0,1996
4272,1300000,Drama,25784,0.07206599999999999,2006-02-22,639000,Journey from the Fall,5.0,1,-661000,2006
4273,0,Drama,52790,0.430758,2000-05-05,619042,The Basket,6.5,6,619042,2000
4274,0,Horror,100275,0.143784,2012-04-22,1632,Eddie: The Sleepwalking Cannibal,6.1,30,1632,2012
4275,0,Drama,295914,0.077873,2014-08-22,0,Queen of the Mountains,0.0,0,0,2014
4276,0,Science Fiction,42033,0.319792,1985-03-15,0,Def-Con 4,2.8,10,0,1985
4277,1000000,Action,19187,1.600797,2003-01-01,0,The Hebrew Hammer,5.9,18,-1000000,2003
4278,0,Comedy,46415,0.28513099999999997,2005-12-09,0,Neal 'n' Nikki,2.3,4,0,2005
4279,0,Comedy,38570,5.628399,2010-06-08,0,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,3.2,34,0,2010
4280,0,Drama,27588,5.065752,2009-10-22,0,Forget Me Not,5.0,66,0,2009
4281,1288000,Drama,223,18.426825,1940-04-12,6000000,Rebecca,7.7,336,4712000,<1980
4282,1250000,Horror,9725,16.517777,1981-05-01,21722776,Friday the 13th Part 2,6.0,315,20472776,1981
4283,1250000,Drama,28580,6.903314,1945-11-25,11000000,The Lost Weekend,7.4,112,9750000,<1980
4284,1250000,Horror,23730,4.45544,1984-08-31,3412497,C.H.U.D.,5.3,62,2162497,1984
4285,0,Drama,84197,0.106949,2013-04-19,0,Filly Brown,5.9,10,0,2013
4286,15000000,Adventure,46256,0.165909,2011-06-03,0,The Lion of Judah,5.8,2,-15000000,2011
4287,1250000,Crime,19997,9.903992,1953-01-21,8500000,Niagara,6.7,79,7250000,<1980
4288,1250000,Drama,43266,7.700189999999999,1941-10-28,6000000,How Green Was My Valley,6.8,72,4750000,<1980
4289,0,Thriller,278316,4.480579,2014-06-22,0,Da Sweet Blood of Jesus,4.1,13,0,2014
4290,1200000,Drama,1412,10.869492,1989-08-18,0,"Sex, Lies, and Videotape",6.7,185,-1200000,1989
4291,1200000,Horror,176,63.655972999999996,2004-10-01,103911669,Saw,7.2,2184,102711669,2004
4292,3000000,Comedy,39939,16.312803,2001-01-18,18492362,Super Troopers,6.6,362,15492362,2001
4294,1300000,Comedy,215924,1.4734049999999999,2013-08-10,0,The Amazing Catfish,5.7,17,-1300000,2013
4295,0,Comedy,480,8.109958,2001-08-30,0,Monsoon Wedding,6.8,57,0,2001
4296,0,Drama,14295,7.142448,2000-11-17,0,You Can Count on Me,6.8,88,0,2000
4297,1200000,Comedy,11219,6.920872999999999,1955-10-03,7000000,The Trouble with Harry,6.9,149,5800000,<1980
4298,0,Comedy,20770,4.826908,1999-09-12,0,But I'm a Cheerleader,6.5,101,0,1999
4299,1200000,Drama,176124,3.085411,2013-04-19,2861020,Home Run,6.3,24,1661020,2013
4300,1200000,Crime,500,66.925866,1992-09-02,14661007,Reservoir Dogs,8.0,3697,13461007,1992
4301,0,Drama,60400,1.280733,1940-01-19,0,The Blue Bird,6.4,8,0,<1980
4302,1200000,Western,429,88.377076,1966-12-23,6000000,"The Good, the Bad and the Ugly",8.1,2311,4800000,<1980
4303,0,Drama,310569,9.683622,2015-02-08,0,The Second Mother,7.8,165,0,2015
4304,1250000,Drama,98369,1.6116,2012-04-13,0,Blue Like Jazz,5.8,25,-1250000,2012
4305,0,Comedy,114065,0.002386,2003-03-20,0,Down & Out With The Dolls,0.0,0,0,2003
4306,900000,Documentary,89750,0.097913,2011-09-11,25000,"Pink Ribbons, Inc.",6.8,6,-875000,2011
4307,1200000,Comedy,49951,0.047781,2007-03-01,0,Certifiably Jonathan,0.0,0,-1200000,2007
4308,1344000,Drama,86331,20.422245999999998,2011-09-14,0,Desire,4.1,140,-1344000,2011
4309,0,Drama,355629,0.021678,2013-10-27,0,The Blade of Don Juan,0.0,0,0,2013
4310,0,Crime,16433,1.998557,2003-06-18,0,Grand Theft Parsons,6.0,11,0,2003
4311,0,Comedy,15544,8.148187,2008-12-05,0,Extreme Movie,3.9,44,0,2008
4312,1200000,Action,43884,2.968235,1936-10-20,2736000,The Charge of the Light Brigade,6.8,18,1536000,<1980
4313,0,Thriller,107315,1.36514,2011-10-22,0,Below Zero,4.4,12,0,2011
4315,2600000,Action,13064,8.001156,1993-09-17,2850263,Airborne,6.1,20,250263,1993
4316,1200000,Action,59917,1.079125,1970-05-27,0,Cotton Comes to Harlem,6.7,13,-1200000,<1980
4317,0,Horror,157422,1.906151,2015-10-16,0,The Wicked Within,4.2,26,0,2015
4318,0,Horror,310933,0.100533,2013-06-01,0,Bleeding Hearts,2.0,1,0,2013
4319,3000000,Comedy,7553,10.230583,2005-10-07,18637690,Waiting...,6.2,237,15637690,2005
4320,0,Drama,12877,12.818441,2004-09-29,0,Dead Man's Shoes,7.2,151,0,2004
4321,1100000,Comedy,39895,1.220072,1987-09-25,1400000,From a Whisper to a Scream,6.8,15,300000,1987
4322,0,Documentary,102840,0.014406,2002-02-22,0,Sex With Strangers,5.0,1,0,2002
4323,1596010,Horror,55616,0.552361,2002-02-28,0,Dracula: Pages from a Virgin's Diary,6.9,8,-1596010,2002
4324,0,Drama,29697,0.147886,2006-10-27,0,Faith Like Potatoes,6.0,9,0,2006
4325,1100000,Fantasy,50037,7.717237,2010-12-03,0,Beyond the Black Rainbow,5.7,77,-1100000,2010
4326,1100000,Action,94329,40.285095,2011-09-08,4105187,The Raid,7.3,1055,3005187,2011
4327,0,Horror,53502,0.249457,2010-05-13,0,The Dead Undead,3.1,6,0,2010
4328,0,Horror,202604,0.447166,2013-05-29,0,The Vatican Exorcisms,4.4,11,0,2013
4329,878000,Drama,289,43.729123,1942-11-26,10462500,Casablanca,7.9,1422,9584500,<1980
4330,0,Horror,27374,4.653047,2008-06-17,0,Lake Mungo,6.1,90,0,2008
4331,1250000,Drama,26815,3.000435,2009-12-11,0,Rocket Singh: Salesman of the Year,7.0,27,-1250000,2009
4332,1000000,Adventure,811,11.095414,1972-03-09,0,Silent Running,6.3,177,-1000000,<1980
4333,1000000,Drama,1366,72.19808,1976-11-21,117235147,Rocky,7.5,1791,116235147,<1980
4334,0,Drama,244776,0.926084,2014-01-20,0,The Sleepwalker,4.1,7,0,2014
4335,1000000,Adventure,5769,2.833166,1963-10-06,37600000,Tom Jones,6.1,39,36600000,<1980
4336,1000000,Horror,277685,41.972328999999995,2015-04-17,62882090,Unfriended,5.5,1047,61882090,2015
4337,1300000,Crime,103,58.845025,1976-02-07,28262574,Taxi Driver,8.0,2535,26962574,<1980
4338,1000000,Drama,11298,6.5328550000000005,1981-04-03,17985893,The Howling,6.4,161,16985893,1981
4339,950000,Adventure,646,48.901542,1962-10-04,59600000,Dr. No,6.9,940,58650000,<1980
4340,0,Horror,93856,20.649145,2012-05-24,18112929,Chernobyl Diaries,4.9,483,18112929,2012
4341,1000000,Horror,9003,22.583834,1987-09-11,14564027,Hellraiser,6.9,449,13564027,1987
4342,5000000,Drama,347126,6.96858,2016-04-01,23507567,God's Not Dead 2,5.7,72,18507567,2016
4343,1000000,Horror,10092,6.926926,2005-09-16,10047674,Cry_Wolf,5.6,126,9047674,2005
4344,1000000,Adventure,10643,3.322721,1999-12-11,10037390,Godzilla 2000,5.9,43,9037390,1999
4345,3500000,Drama,46705,26.881611,2010-12-27,16566240,Blue Valentine,6.9,890,13066240,2010
4346,1000000,Drama,546,9.773398,2005-12-23,13350369,Transamerica,6.9,144,12350369,2005
4347,1000000,Thriller,76487,13.152822,2012-01-06,101758490,The Devil Inside,4.6,262,100758490,2012
4348,2090000,Comedy,5722,4.289003,1970-07-17,40000000,Beyond the Valley of the Dolls,6.6,53,37910000,<1980
4349,1000000,Drama,39833,1.444258,1956-11-15,9000000,Love Me Tender,5.5,21,8000000,<1980
4350,1000000,Documentary,1781,14.139004000000002,2006-01-24,46243000,An Inconvenient Truth,6.7,251,45243000,2006
4351,1000000,Action,18712,3.8510000000000004,1949-12-14,7800000,Sands of Iwo Jima,6.2,33,6800000,<1980
4352,0,Documentary,7944,2.162522,2008-02-07,0,Shine a Light,7.2,44,0,2008
4353,5000000,Action,171424,17.845160999999997,2014-09-04,6833445,The Green Inferno,5.0,349,1833445,2014
4354,0,Drama,361475,0.42583000000000004,2016-05-20,0,Departure,7.5,12,0,2016
4355,1000000,Drama,113947,9.115486,2012-05-02,9138338,The Sessions,6.6,179,8138338,2012
4356,0,Documentary,18570,15.017161999999999,2008-09-07,0,"Food, Inc.",7.4,217,0,2008
4357,0,Drama,83860,1.86221,2011-10-30,5355847,October Baby,6.8,35,5355847,2011
4358,0,Comedy,41469,1.334481,1998-08-21,0,Next Stop Wonderland,6.0,20,0,1998
4359,0,Drama,244772,15.699363,2014-01-18,5284309,The Skeleton Twins,6.7,292,5284309,2014
4360,0,Drama,50837,17.806082,2011-10-21,3538446,Martha Marcy May Marlene,6.7,277,3538446,2011
4361,0,Comedy,248774,10.12895,2014-06-06,3123963,Obvious Child,6.7,187,3123963,2014
4362,0,Drama,10183,4.805651,2008-08-01,0,Frozen River,6.7,99,0,2008
4363,1000000,Documentary,159014,5.247955999999999,2013-06-14,0,20 Feet from Stardom,7.4,85,-1000000,2013
4364,1000000,Drama,32456,4.86805,1997-09-07,2057193,Two Girls and a Guy,5.4,24,1057193,1997
4365,0,Comedy,49963,0.36731199999999997,1996-07-17,0,Walking and Talking,6.6,7,0,1996
4366,1000000,Documentary,13508,5.3231839999999995,2006-08-04,1678874,Who Killed the Electric Car?,7.2,59,678874,2006
4367,1000000,Comedy,22597,3.4241580000000003,2000-02-01,1744858,The Broken Hearts Club: A Romantic Comedy,6.3,25,744858,2000
4368,1000000,Comedy,9707,9.954848,2002-06-09,0,Bubba Ho-tep,6.7,191,-1000000,2002
4369,1,Drama,37532,0.29245,1998-10-07,0,Slam,6.7,7,-1,1998
4370,1000000,Crime,26791,0.28008299999999997,2001-03-30,852206,Brigham City,7.3,4,-147794,2001
4371,1000000,Drama,56666,0.043023,2000-09-08,623791,Fiza,6.1,7,-376209,2000
4372,1000000,Comedy,8675,5.06516,1997-09-06,0,Orgazmo,6.2,115,-1000000,1997
4373,0,Drama,13132,3.65924,2003-08-01,0,All the Real Girls,5.9,30,0,2003
4374,0,Comedy,47686,0.9483159999999999,1997-01-01,0,Dream with the Fishes,7.7,10,0,1997
4375,1000000,Drama,46989,0.6726949999999999,2002-01-11,464000,Blue Car,6.7,13,-536000,2002
4376,0,Drama,192132,16.570708,2014-05-09,0,Palo Alto,6.4,348,0,2014
4377,0,Crime,24424,0.51799,2009-09-17,0,Ajami,6.8,27,0,2009
4378,0,Comedy,13198,8.542921,2006-01-24,0,Wristcutters: A Love Story,6.7,160,0,2006
4379,0,Science Fiction,244267,37.555398,2014-07-18,336472,I Origins,7.5,1063,336472,2014
4380,1000000,Comedy,21413,5.20209,2003-08-22,0,The Battle of Shaker Heights,5.6,17,-1000000,2003
4381,1000000,Documentary,123678,8.887411,2012-08-31,444575,The Act of Killing,7.5,210,-555425,2012
4382,1000000,Documentary,13362,0.7485649999999999,2007-04-30,274661,Taxi to the Dark Side,6.6,53,-725339,2007
